patient_id,mode,dice_ET,hd95_ET,nsd_ET,auc_ET,fpv_ET,precision_ET,recall_ET,sensitivity_ET,specificity_ET,dice_TC,hd95_TC,nsd_TC,auc_TC,fpv_TC,precision_TC,recall_TC,sensitivity_TC,specificity_TC,dice_WT,hd95_WT,nsd_WT,auc_WT,fpv_WT,precision_WT,recall_WT,sensitivity_WT,specificity_WT
BraTS2021_01450,baseline_post,0.8823116987238425,7.0,0.9164295792579652,0.999938542530696,1.788,0.8312730017929603,0.9400277451712732,0.9400277451712732,0.9997995207559368,0.9254282339070647,8.9442720413208,0.8973082304000854,0.999917610354686,1.243,0.9097771648399506,0.9416272256028848,0.9416272256028848,0.9998605672054292,0.925155444606678,41.58183288574219,0.8507903814315796,0.976736422584092,3.486,0.9582694886037156,0.8942535412663658,0.8942535412663658,0.9996055884696968
BraTS2021_01450,mc_dropout,0.8819670489317458,7.0,0.9162222743034364,0.9999024670196076,1.792,0.8309114927344782,0.9397076085796606,0.9397076085796606,0.9997990722565094,0.925387453877292,8.9442720413208,0.8971618413925171,0.9997250006831312,1.25,0.909348031039234,0.9420028547817596,0.9420028547817596,0.9998597819845426,0.9247655806302678,41.58183288574219,0.850209653377533,0.9794037841922772,3.252,0.9608372070618272,0.8913043478260869,0.8913043478260869,0.999632063598237
BraTS2021_01450,mc_dropout_post,0.8819670489317458,7.0,0.9162222743034364,0.9999024670196076,1.792,0.8309114927344782,0.9397076085796606,0.9397076085796606,0.9997990722565094,0.925387453877292,8.9442720413208,0.8971618413925171,0.9997250006831312,1.25,0.909348031039234,0.9420028547817596,0.9420028547817596,0.9998597819845426,0.9247655806302678,41.58183288574219,0.850209653377533,0.9794037841922772,3.252,0.9608372070618272,0.8913043478260869,0.8913043478260869,0.999632063598237
BraTS2021_01450,tta,0.8894302475942413,1.7320507764816284,0.940462291240692,0.9999695339499256,1.798,0.8326352043190915,0.954540603991036,0.954540603991036,0.9997983995073684,0.9304938498281442,2.4494898319244385,0.9263991117477416,0.9999815181564666,1.253,0.9100114909508762,0.9519194651040492,0.9519194651040492,0.9998594454613056,0.9285099152110572,40.914546966552734,0.863397479057312,0.9797163739862896,3.177,0.9619525514664496,0.8973144465793824,0.8973144465793824,0.9996405492163588
BraTS2021_01450,tta_post,0.8894302475942413,1.7320507764816284,0.940462291240692,0.9999695339499256,1.798,0.8326352043190915,0.954540603991036,0.954540603991036,0.9997983995073684,0.9304938498281442,2.4494898319244385,0.9263991117477416,0.9999815181564666,1.253,0.9100114909508762,0.9519194651040492,0.9519194651040492,0.9998594454613056,0.9285099152110572,40.914546966552734,0.863397479057312,0.9797163739862896,3.177,0.9619525514664496,0.8973144465793824,0.8973144465793824,0.9996405492163588
BraTS2021_01451,baseline,0.9042390037479764,2.2360680103302,0.8726851940155029,0.9912247292537432,0.073,0.9901921268305792,0.8320162564913073,0.8320162564913073,0.9999918153562304,0.9280210057692778,2.2360680103302,0.8953900933265686,0.9921318236934544,0.072,0.9912205828557492,0.8723975101953209,0.8723975101953209,0.9999919270582804,0.7290294828189329,5.656854152679443,0.3825899958610534,0.9981002480470136,0.13,0.988336623003768,0.5775098296199214,0.5775098296199214,0.9999854078915243
BraTS2021_01451,baseline_post,0.9042390037479764,2.2360680103302,0.8726851940155029,0.9912247292537432,0.073,0.9901921268305792,0.8320162564913073,0.8320162564913073,0.9999918153562304,0.9280210057692778,2.2360680103302,0.8953900933265686,0.9921318236934544,0.072,0.9912205828557492,0.8723975101953209,0.8723975101953209,0.9999919270582804,0.7290294828189329,5.656854152679443,0.3825899958610534,0.9981002480470136,0.13,0.988336623003768,0.5775098296199214,0.5775098296199214,0.9999854078915243
BraTS2021_01451,mc_dropout,0.903882720977496,2.2360680103302,0.8725283741950989,0.9982916608089504,0.077,0.9896574882471456,0.8317904718898171,0.8317904718898171,0.9999913668825992,0.927992696569212,2.2360680103302,0.8962287902832031,0.998903595664084,0.076,0.9907407407407408,0.8727194676969307,0.8727194676969307,0.9999914785615184,0.7296957672047059,5.4772257804870605,0.3851206302642822,0.998246747937525,0.132,0.9881773399014778,0.5784010484927916,0.5784010484927916,0.999985183397548
BraTS2021_01451,mc_dropout_post,0.903882720977496,2.2360680103302,0.8725283741950989,0.9982916608089504,0.077,0.9896574882471456,0.8317904718898171,0.8317904718898171,0.9999913668825992,0.927992696569212,2.2360680103302,0.8962287902832031,0.998903595664084,0.076,0.9907407407407408,0.8727194676969307,0.8727194676969307,0.9999914785615184,0.7296957672047059,5.4772257804870605,0.3851206302642822,0.998246747937525,0.132,0.9881773399014778,0.5784010484927916,0.5784010484927916,0.999985183397548
BraTS2021_01451,tta,0.9090463949131444,2.2360680103302,0.8914794325828552,0.9976347777847824,0.054,0.9927807486631016,0.8383382253330323,0.8383382253330323,0.9999939456059788,0.9311740890727506,2.2360680103302,0.9038704633712769,0.9991628468876548,0.054,0.9934298576469156,0.8762610002146384,0.8762610002146384,0.9999939452937104,0.7336769759538172,5.385164737701416,0.3874750137329101,0.9994159517559408,0.087,0.9922245062114576,0.5820183486238533,0.5820183486238533,0.9999902345120204
